,id,label,label_text,text,lang
5861,8646,calendar_query,calendar_query,benim kuyrukta bekleyen hiç bir hatırlatıcım var mı,tr
5862,8647,calendar_query,calendar_query,beklemedeki hatırlatmalarım neler,tr
5863,8648,calendar_set,calendar_set,bana bu perşembe sabah yedideki satış toplantısını hatırlat ve takvime ekle,tr
5864,8649,calendar_set,calendar_set,bu perşembe satış toplantısı için sabah yediye bir hatırlatma kur ve takvime ekle,tr
5865,8650,calendar_set,calendar_set,perşembe günü saat yedide etiketli satış toplantısı için bir bildirim hatırlatıcısı ve takvim etkinliği ekle lütfen,tr
5866,8652,calendar_set,calendar_set,etkinliği takvimimden haberdar edebilir misin,tr
5867,8654,calendar_set,calendar_set,goshen de beş mayısta dan 'in mezuniyet partisi olarak etiketlenmiş bir etkinlik ekle,tr
5868,8656,calendar_set,calendar_set,deniz'in mezuniyet partisi için kafe de kasımın beşi iki bin yirmi iki de bir etkinlik eklemem lazım,tr
5869,8657,calendar_remove,calendar_remove,lütfen benim takvimimdeki her şeyi sil,tr
5870,8658,calendar_remove,calendar_remove,takvimimden her şeyin silinmesine ihtiyacım var lütfen,tr
5871,8659,calendar_remove,calendar_remove,lütfen benim takvimimi tamamen sil,tr
5872,8660,calendar_set,calendar_set,salı günleri sabah dokuza bir hatırlatıcı ayarla,tr
5873,8661,calendar_set,calendar_set,her cuma için takvimime iş ekle,tr
5874,8662,calendar_set,calendar_set,her sonraki perşembeyi takvimime ödeme günü olarak ekle,tr
5875,8663,recommendation_events,recommendation_events,bu hafta sonu antalyada hangi etkinlikler gerçekleşiyor,tr
5876,8664,recommendation_events,recommendation_events,bu hafta sonu adanada hangi etkinlikler olacak,tr
5877,8665,calendar_remove,calendar_remove,takvimimden her şeyi sil,tr
5878,8669,calendar_query,calendar_query,gelecek ay müsait olduğum kaç toplantı günüm var,tr
5879,8671,calendar_query,calendar_query,mor ve ötesi konseri ne zaman,tr
5880,8673,calendar_query,calendar_query,sabah dokuzdaki toplantım ne,tr
5881,8675,calendar_query,calendar_query,sabah dokuzdaki toplantıma kim gidiyor,tr
5882,8678,calendar_set,calendar_set,toplantıyı yeniden planla,tr
5883,8680,calendar_query,calendar_query,bugün toplantım var mı,tr
5884,8682,calendar_remove,calendar_remove,etkinlikleri sil,tr
5885,8683,calendar_remove,calendar_remove,etkinlik takvimini sil,tr
5886,8684,calendar_query,calendar_query,maaş günü ne zaman,tr
5887,8686,general_quirky,general_quirky,imkb detayları neler,tr
5888,8687,calendar_set,calendar_set,takvime ad konum ekleyebilir misin,tr
5889,8688,calendar_set,calendar_set,takvime final yarışı ekle,tr
5890,8689,calendar_set,calendar_set,cumartesi günü kızkardeşimle akşam yemeği ayarla,tr
5891,8690,calendar_set,calendar_set,bu cumartesi kız kardeşimle akşam yemeği yiyeceğim,tr
5892,8691,calendar_query,calendar_query,bugün programlanmış herhangi bir etkinliğim var mı,tr
5893,8695,calendar_query,calendar_query,etkinliğin baş konuğu kimdi,tr
5894,8696,calendar_set,calendar_set,salı günü ali ile bir görüşme programla,tr
5895,8698,calendar_set,calendar_set,bana yirmi biri salı günü saat on da ahmet ile beraber göster,tr
5896,8700,calendar_query,calendar_query,toplantılar hakkında beni bilgilendir,tr
5897,8701,calendar_set,calendar_set,bu kişiyle tarih ve saat için takvim ayarla,tr
5898,8702,calendar_set,calendar_set,bu kişilerle tarih ve saat için etkinlik ekle,tr
5899,8703,calendar_set,calendar_set,bu kişilerle bu tarihte ve bu saatte takvime ekle,tr
5900,8704,calendar_set,calendar_set,yirmi beş ocak için toplantı ayarla,tr
5901,8705,calendar_set,calendar_set,yirmi beş ocak on ikiye toplantı ayarla,tr
5902,8706,calendar_set,calendar_set,bu kişilerle takvime tarih ve saat ekle,tr
5903,8708,calendar_query,calendar_query,etkinlikler için takvimi kontrol et,tr
5904,8709,calendar_query,calendar_query,anma günü izinli miiym,tr
5905,8710,calendar_query,calendar_query,bu yıl cadılar bayramı cuma günümü,tr
5906,8711,calendar_query,calendar_query,takvimimde bugüne bak,tr
5907,8712,calendar_query,calendar_query,bugünkü ajandama bak,tr
5908,8713,calendar_remove,calendar_remove,yirmi beş mart için lokantada rezerve edilen öğle yemeğini iptal et,tr
5909,8715,calendar_query,calendar_query,gelecek çarşamba randevum var mı,tr
5910,8716,calendar_query,calendar_query,bugün programım boş mu,tr
5911,8717,calendar_query,calendar_query,doktor randevusu ne zaman,tr
5912,8718,calendar_set,calendar_set,gelecek cuma için bir randevu oluştur,tr
5913,8719,calendar_set,calendar_set,benim takvimime düğün ekle,tr
5914,8720,calendar_set,calendar_set,kızlar gecesini takvimime ekle,tr
5915,8721,calendar_set,calendar_set,akşam yemeği planlarını takvimime ekle,tr
5916,8722,calendar_query,calendar_query,cumartesi günü öğleden sonra saat beşte bir programım var mı,tr
5917,8724,calendar_query,calendar_query,yıl dönümüm ne kadar yakında,tr
5918,8725,calendar_query,calendar_query,yıldönümüm hangi tarih,tr
5919,8726,calendar_remove,calendar_remove,her etkinliği sil,tr
5920,8727,calendar_remove,calendar_remove,tüm etkinlikleri sil,tr
5921,8728,calendar_remove,calendar_remove,tüm etkinlikleri kaldır,tr
5922,8733,calendar_remove,calendar_remove,lütfen tüm tarihleri çöpe at,tr
5923,8734,calendar_query,calendar_query,bugün hangi hatırlatmalarım var,tr
5924,8735,calendar_query,calendar_query,dünkü hatırlatıcılarımı tekrarla,tr
5925,8737,calendar_remove,calendar_remove,bu tarih için programımı temizle,tr
5926,8738,calendar_remove,calendar_remove,etkinliği takvimimden kaldır,tr
5927,8739,calendar_remove,calendar_remove,etkinlikleri sil,tr
5928,8740,alarm_set,alarm_set,alarmı öğleden sonra iki için kur,tr
5929,8742,calendar_query,calendar_query,gelecek pazartesi öğleden üçe kadar ne planladım,tr
5930,8743,calendar_remove,calendar_remove,bir sonraki etkinliği benim takvimimden kaldır ki onu bir daha görmeyeyim,tr
5931,8744,calendar_remove,calendar_remove,benim davet edildiğim bir sonraki etkinlik takvimini silebilir misin,tr
5932,8745,calendar_remove,calendar_remove,oluşturduğum bir sonraki takvim etkinliğini sil,tr
5933,8746,calendar_set,calendar_set,bu gece sekizde john'u havalimanından almam gerektiğini bana hatırlat,tr
5934,8747,calendar_set,calendar_set,bu gece saat on bir itibariyle matematik ödevimi teslim etmem gerektiğini hatırlat,tr
5935,8748,calendar_set,calendar_set,bu yılın on üç ekimini benim doğum günüm olarak kaydet,tr
5936,8750,calendar_set,calendar_set,salı öğlene toplantı,tr
5937,8754,calendar_set,calendar_set,cuma öğleden sonra ikide doktor randevusu programla,tr
5938,8756,calendar_set,calendar_set,olly lütfen akşam yemeği rezervasyonlarımı takvimime ekler misin,tr
5939,8757,calendar_set,calendar_set,sabah sekiz ile öğlen on iki arasında toplantı,tr
5940,8758,calendar_set,calendar_set,bana sabah sekiz ile on iki arasındaki toplantıyı hatırlat,tr
5941,8759,calendar_query,calendar_query,etkinlik bugün nerede,tr
5942,8760,calendar_query,calendar_query,bu etkinlik ne olacak,tr
5943,8761,calendar_query,calendar_query,parti nerede,tr
5944,8763,calendar_query,calendar_query,bu akşam için plan nedir,tr
5945,8768,calendar_query,calendar_query,pazar günü anneler günü mü,tr
5946,8770,calendar_remove,calendar_remove,yaklaşan etkinlik takvimini kaldır,tr
5947,8772,calendar_remove,calendar_remove,dört temmuz için programlanmış olan seyahat i sil,tr
5948,8773,calendar_query,calendar_query,bana yedi temmuz için program nedir onu söyle,tr
5949,8775,calendar_set,calendar_set,öğleden sonra üçte yeni hatırlatıcı,tr
5950,8776,calendar_set,calendar_set,öğleden sonra üç için anımsatıcı kur,tr
5951,8777,calendar_set,calendar_set,ahmetin düğünü için yeni etkinlik takvimi,tr
5952,8779,calendar_set,calendar_set,on beş dakika sonra fırını kontrol etmemi hatırlat,tr
5953,8780,calendar_set,calendar_set,on iki buçukta patron ile toplantı hatırlatması kur,tr
5954,8784,calendar_query,calendar_query,bu etkinlik tarihi doğrumu,tr
5955,8785,calendar_set,calendar_set,bizim personelle ikramiyeyle ilgili bir toplantı programla,tr
5956,8787,recommendation_events,recommendation_events,türk devletinde özel tatiller için araştır,tr
5957,8789,calendar_set,calendar_set,etkinlik başlamadan önce toplantı için hazırlan,tr
5958,8790,calendar_query,calendar_query,programlı etkinlikle ilgili daha fazla şey öğrenmek istiyorum,tr
5959,8792,calendar_query,calendar_query,bu etkinlik için detaylar nelerdir,tr
5960,8793,calendar_query,calendar_query,takvim i kontrol et,tr
5961,8794,calendar_query,calendar_query,bugün için planlanmış herhangi bir şey var mı,tr
5962,8796,calendar_query,calendar_query,bugünki hatırlatıcılar ı göster,tr
5963,8797,calendar_query,calendar_query,bana erkan'ın düğünün ne zaman olduğunu söyle,tr
5964,8798,calendar_query,calendar_query,lütfen söyle bana ayşe'nin doğum günü partisi ne zaman,tr
5965,8799,calendar_query,calendar_query,lütfen ne zaman araba sigortası için ödeme yapmamız gerektiğini söyler misin,tr
5966,8801,calendar_query,calendar_query,söyle bana bugün için hangi hatırlatmalar ım var,tr
5967,8804,calendar_set,calendar_set,takvimde bir hatırlatma ayarla,tr
5968,8806,calendar_set,calendar_set,pazartesi alper kaya ile yapacağımız toplantı yı toplantıdan on beş dakika önce hatırlat bana,tr
5969,8807,calendar_set,calendar_set,benim pazartesi günkü toplantılarımın ne zaman olacağını bildir,tr
5970,8809,calendar_set,calendar_set,mehmet biçer ile pazartesi için öğleden sonra ikide bir toplantı ayarla,tr
5971,8810,calendar_set,calendar_set,bu pazartesi öğleden sonra selim yılmaz ile bir toplantı programla,tr
5972,8811,calendar_set,calendar_set,üç saat geçince bana bildir,tr
5973,8812,calendar_set,calendar_set,çarşamba günü akşam altı da günaydın restoran da akşam yemeği anımsatıcısı kut,tr
5974,8813,calendar_remove,calendar_remove,lütfen benim takvimimi değiştir,tr
5975,8814,calendar_remove,calendar_remove,etkinliğe git ve sil,tr
5976,8815,calendar_remove,calendar_remove,etkinlik ayına git ve sil,tr
5977,8816,calendar_remove,calendar_remove,etkinlik yılına git ve sil,tr
5978,8817,calendar_set,calendar_set,yedi mayıs ta öğleden sonra on iki otuz u karga da elifin doğum günü partisi olarak ekle,tr
5979,8818,calendar_set,calendar_set,yirmi üç mart için mahalda kardeşimin doğum günü akşam yemeğini ekleyebilir misin,tr
5980,8819,calendar_set,calendar_set,lütfen sabah on da ofiste ahmet ile iş toplantımı ekle,tr
5981,8820,calendar_query,calendar_query,yaklaşan etkinlikler,tr
5982,8821,calendar_query,calendar_query,yaklaşmakta olan etkinlikler bilgisi,tr
5983,8823,calendar_query,calendar_query,on dokuz ocak öğleden sonra için toplantım var mı,tr
5984,8826,calendar_set,calendar_set,gelecek perşembe bana bankayı aramamı hatırlat,tr
5985,8827,calendar_set,calendar_set,gelecek perşembe bankayı aramam gerektiğinin hatırlatılması gerekiyor,tr
5986,8830,calendar_remove,calendar_remove,tüm verileri takvimden sil,tr
5987,8831,calendar_remove,calendar_remove,takvimdeki tüm verileri temizle,tr
5988,8832,calendar_remove,calendar_remove,verileri takvimden biçimlendir,tr
5989,8833,calendar_remove,calendar_remove,günün geri kalanı için benim takvmimimi sil,tr
5990,8835,calendar_remove,calendar_remove,takvimimde gelecek iki hafta içindeki tüm etkinlikleri iptal et,tr
5991,8836,calendar_set,calendar_set,takvime bir ekimde öğleden sonra ikide aybükeyle öğle yemeği ekle,tr
5992,8837,calendar_set,calendar_set,bir ekim saat on dört yasemin ile öğlen yemeği,tr
5993,8838,calendar_query,calendar_query,yaklaşmakta olan etkinlikler nelerdir,tr
5994,8839,calendar_query,calendar_query,yaklaşmakta olan etkinlik nedir,tr
5995,8840,calendar_query,calendar_query,bir sonraki etkinlik saat kaç için programlanmış,tr
5996,8841,calendar_set,calendar_set,her sene iki mayıs ı gamzenin doğum günü olarak takvime ekle,tr
5997,8843,calendar_set,calendar_set,ali ile toplantı ayarla,tr
5998,8844,calendar_remove,calendar_remove,benim takvimimdeki detayların hepsini sil,tr
5999,8845,calendar_remove,calendar_remove,takvimimi boşalt,tr
6000,8849,calendar_query,calendar_query,bugün doğum günü partisi var mı,tr
6001,8850,calendar_query,calendar_query,yapılmamış herhangi bir görevim var mı,tr
6002,8851,calendar_remove,calendar_remove,sonraki etkinliği iptal et,tr
6003,8852,calendar_remove,calendar_remove,yaklaşan görevi iptal et,tr
6004,8854,calendar_remove,calendar_remove,takvim etkinliklerini kaldır,tr
6005,8855,calendar_remove,calendar_remove,lütfen tüm takvim etkinliklerini sil,tr
6006,8858,calendar_set,calendar_set,bana pazartesinin toplantı sını hatırlat,tr
6007,8862,calendar_remove,calendar_remove,bugün akşam yediden sonraki tüm toplantıları sil,tr
6008,8864,calendar_query,calendar_query,bugün adana şehir tiyatrosunda veba saat kaçta,tr
6009,8866,alarm_set,alarm_set,hatırlatma için alarm kur,tr
6010,8869,calendar_set,calendar_set,her perşembe öğleden önce on bir için derya ile toplantı kur,tr
6011,8870,calendar_set,calendar_set,bana her sabah yedide vitaminlerimi almamı hatırlat,tr
6012,8871,calendar_remove,calendar_remove,yirmi dört mart toplantısını programdan kaldır,tr
6013,8872,calendar_remove,calendar_remove,melih ile öğle yemeğini sil,tr
6014,8874,calendar_set,calendar_set,haftaya çarşamba doktor randevumu not et,tr
6015,8875,calendar_query,calendar_query,bugün gerçekleşecek herhangi bir şey var mı,tr
6016,8876,calendar_set,calendar_set,bir ocak ı her gün için yeni yıl etkinliği olarak işaretle,tr
6017,8877,calendar_set,calendar_set,her sene yirmi bir nisanı babamın doğum günü olarak ayarla,tr
6018,8878,calendar_query,calendar_query,gelecek cuma için programım ne,tr
6019,8879,calendar_query,calendar_query,bugün akşam devam etmekte olan bir şeyim var mı,tr
6020,8881,alarm_set,alarm_set,önümüzdeki haftanın diş hekimi randevusu için bir alarm programla,tr
6021,8883,calendar_set,calendar_set,benim doğum günü m için bir uyarı oluştur,tr
6022,8884,alarm_set,alarm_set,haftaya salı günkü toplantı için bir alarm kur,tr
6023,8885,calendar_set,calendar_set,bana müşteriyle salı günü sabah ondaki toplantımı hatırlat,tr
6024,8886,calendar_set,calendar_set,takvimime salı günü öğleden önce on da müşteri ile toplantı ile ilgili anımsatıcı koy,tr
6025,8887,calendar_set,calendar_set,salı sabah saat onda müşteriyle olan toplantıdan iki saat önce beni uyar,tr
6026,8889,calendar_remove,calendar_remove,şunu sil,tr
6027,8891,calendar_set,calendar_set,takvimimde işaretle,tr
6028,8892,calendar_set,calendar_set,takvime ayşe adında yeni etkinlik ekle,tr
6029,8893,calendar_set,calendar_set,takvime yeni etkinlik ekle ve meltem olarak adlandır,tr
6030,8894,calendar_set,calendar_set,bu kişilerle bir etkinlik ekle,tr
6031,8897,calendar_remove,calendar_remove,bugünkü tüm randevularımı sil,tr
6032,8898,calendar_query,calendar_query,bilgi,tr
6033,8901,calendar_set,calendar_set,lütfen etkinliği pazartesiye ayarla,tr
6034,8902,calendar_set,calendar_set,lütfen salı günü etkinlik ayarla,tr
6035,8905,calendar_set,calendar_set,takvime bir etkinlik ekle ve diğerlerini menşınla,tr
6036,8908,calendar_remove,calendar_remove,iyi,tr
6037,8909,calendar_query,calendar_query,bana geçen hafta yapılan toplantıları göster,tr
6038,8910,calendar_query,calendar_query,bana geçen ay yapılan toplantıları göster,tr
6039,8911,calendar_query,calendar_query,bugün öğlen on ikiden ikiye kadar programımda ne var,tr
6040,8913,calendar_query,calendar_query,ben bugün öğle yemeğinden sonra ne yapacağım,tr
6041,8915,calendar_query,calendar_query,bugün hangi randevularım var,tr
6042,8917,calendar_set,calendar_set,takvim etkinliğini tekrarla,tr
6043,8918,calendar_query,calendar_query,öğleden sonra on ikiden dörde kadarki süreç için programım nedir,tr
6044,8919,calendar_query,calendar_query,on ikiden dörde kadar hangi randevular ım var,tr
6045,8920,calendar_query,calendar_query,öğlen on iki ile dört arasında hangi etkinliklerim var,tr
6046,8921,calendar_set,calendar_set,bana bugünkü senaryo ile güncel tut lütfen,tr
6047,8922,calendar_set,calendar_set,lütfen benim programımı bilmem için bir veri koy,tr
6048,8923,calendar_query,calendar_query,bu hafta hiç randevum var mı,tr
6049,8924,calendar_query,calendar_query,bu ay için takvimimi oku,tr
6050,8926,calendar_remove,calendar_remove,her bir etkinlik i benim tüm takvimimden temizle,tr
6051,8927,calendar_remove,calendar_remove,tüm etkinlikleri tüm takvimimden kaldır,tr
6052,8929,calendar_query,calendar_query,kaç toplantı oldu,tr
6053,8930,calendar_query,calendar_query,son toplantı ne zaman,tr
6054,8931,alarm_set,alarm_set,bu toplantı için alarm ekle,tr
6055,8935,calendar_set,calendar_set,çok yaklaşmakta olan etkinlikler neler,tr
6056,8936,calendar_set,calendar_set,bana önümüzdeki ay gerçekleşecek tüm etkinliklerin listesini ver ve hepsi için bildirim ayarla,tr
6057,8940,calendar_query,calendar_query,kızımın doğum günü ne zaman,tr
6058,8942,calendar_remove,calendar_remove,bu ay için her şey i sil,tr
6059,8943,calendar_remove,calendar_remove,tüm etkinliklerimin silinmesini istiyorum,tr
6060,8944,calendar_set,calendar_set,hatırlatıcı ekle,tr
6061,8945,alarm_set,alarm_set,alarm ekle,tr
6062,8946,calendar_set,calendar_set,cemal ve kadriye ile bir toplantı kur,tr
6063,8947,calendar_query,calendar_query,bugün abimin doğum günü mü,tr
6064,8950,calendar_remove,calendar_remove,anımsatıcıyı bul ve sil,tr
6065,8951,calendar_set,calendar_set,bana salı günkü toplantıyı hatırlat,tr
6066,8952,calendar_set,calendar_set,salı günkü toplantıdan beni haberdar et,tr
6067,8954,calendar_set,calendar_set,perşembe günü saat üçteki öğretmenler toplantısını bana hatırlat,tr
6068,8955,calendar_set,calendar_set,perşembe öğleden sonra üçte bir öğretmenler toplantısı var hatırlatılmam gerekiyor,tr
6069,8956,calendar_set,calendar_set,bu cumartesi gülbenin doğum günü için beş saatlik bir boşluk istiyorum,tr
6070,8957,calendar_query,calendar_query,hatırlatıcıyı aç ve toplantı saatini bul,tr
6071,8961,calendar_query,calendar_query,artık yıl iki bin on sekiz yılı mıdır,tr
6072,8962,calendar_query,calendar_query,benim yirmi dört kasım iki bin yirmi bir için zamanlanmış herhangi randevular ım var mı,tr
6073,8963,calendar_set,calendar_set,lütfen beni doğum günüm ile ilgili bilgilendir,tr
6074,8964,calendar_set,calendar_set,lütfen bana yıldönümüm hakkında bilgi ver,tr
6075,8966,calendar_query,calendar_query,on sekiz mayıs hiç doğum günü içeriyor mu,tr
6076,8969,calendar_remove,calendar_remove,çalıştığım yerdeki gelecek etkinlik i iptal et,tr
6077,8970,calendar_remove,calendar_remove,tüm konser programı nı temizle,tr
6078,8971,calendar_remove,calendar_remove,bugün den itibaren yedi gün için programları iptal et,tr
6079,8972,calendar_query,calendar_query,haziranda hiç doğum günü var mı,tr
6080,8973,calendar_query,calendar_query,yirmi iki eylülde işaretlenmiş herhangi bir olay var mı,tr
6081,8974,calendar_query,calendar_query,randevularımın listesini gösterebilir misin,tr
6082,8976,calendar_set,calendar_set,iş arkadaşlarımla yapacağım toplantılar hakkında bana hatırlatıcı ayarlaman yeterli,tr
6083,8979,calendar_remove,calendar_remove,emma'nın doğum gününü etkinliklerden kaldır,tr
6084,8980,calendar_remove,calendar_remove,nisanın üçü için tüm randevu ları iptal et,tr
6085,8981,calendar_remove,calendar_remove,doğum günü partimi iptal et,tr
6086,8982,calendar_remove,calendar_remove,benim cahit ile randevu mu sil,tr
6087,8983,calendar_set,calendar_set,eve geldiğimde yemek yememi hatırlat,tr
6088,8986,calendar_remove,calendar_remove,temmuz için planlanan tatilimi kaldır,tr
6089,8987,calendar_query,calendar_query,ayşenin partisi için neyim var,tr
6090,8988,calendar_set,calendar_set,etkinlikler yap,tr
6091,8989,calendar_set,calendar_set,etkinlikleri ekle,tr
6092,8991,calendar_set,calendar_set,toplantıyı aç,tr
6093,8993,calendar_set,calendar_set,toplantılar,tr
6094,8994,calendar_set,calendar_set,takvimde tekrarlayan etkinlik ayarla,tr
6095,8995,calendar_set,calendar_set,tekrarlayan etkinlik ayarla,tr
6096,8996,calendar_set,calendar_set,takvimde tekrarlayan etkinlik ayarlama,tr
6097,8997,calendar_set,calendar_set,taksim meydanında yirmi iki martı badminton maçı olarak ayarla,tr
6098,8998,calendar_set,calendar_set,lütfen sekiz temmuza planla küçük çiftlik parkta müzik konseri var,tr
6099,8999,calendar_set,calendar_set,on beş dakika içinde bana hatırlat,tr
6100,9000,calendar_set,calendar_set,bir saat sonra alışverişe çıkmamı hatırlat,tr
6101,9001,calendar_set,calendar_set,bölüm başkan vekili ile yirmi bir mart iki bin on yediye bir toplantı ayarla,tr
6102,9003,calendar_set,calendar_set,ok google perşembe finansal i̇şler müdürü ile bir toplantıya ihtiyacım var,tr
6103,9005,calendar_set,calendar_set,salı günü için bir yıl dönümü etkinliği ayarla,tr
6104,9006,calendar_set,calendar_set,çarşamba için bir doğum günü etkinliği ayarla,tr
6105,9007,calendar_set,calendar_set,cuma günü için bayram ziyareti oluştur,tr
6106,9010,calendar_query,calendar_query,bu ayın on beşindeki doğum günü etkinliği doğru mu,tr
6107,9012,calendar_set,calendar_set,üç mart ta şirket toplantısı için bir uyarı oluştur,tr
6108,9016,calendar_remove,calendar_remove,tüm takvim etkinliklerini temizle,tr
6109,9017,calendar_remove,calendar_remove,takvim hepsini sil,tr
6110,9018,calendar_query,calendar_query,on ve on üç mayıs arasındaki tüm toplantılar,tr
6111,9020,calendar_query,calendar_query,martın ilk haftasının toplantıları,tr
6112,9021,calendar_set,calendar_set,sonraki üç gün için ofiste toplantı anımsatıcısı kur,tr
6113,9022,calendar_set,calendar_set,takvime her gün için çamaşır diye hatırlatma ekle,tr
6114,9024,calendar_set,calendar_set,etkinlik,tr
6115,9025,calendar_set,calendar_set,doğum günü kutla,tr
6116,9026,calendar_set,calendar_set,takvime önümüzdeki üç gün için bir ofis toplantısı ekle,tr
6117,9027,calendar_set,calendar_set,gelecek beş ayın ilk günleri için takvime bir sağlık randevusu ekle,tr
6118,9028,calendar_set,calendar_set,bu hafta her gün bir ev ziyaretini takvime ekle,tr
6119,9029,general_quirky,general_quirky,plaj partisi,tr
6120,9031,calendar_remove,calendar_remove,gelecek haftaki ofis toplantımı kaldır,tr
6121,9032,calendar_set,calendar_set,konferans için ayrılmam gerektiğinde bana haber ver,tr
6122,9033,calendar_query,calendar_query,üç temmuzu takvime not al,tr
6123,9034,calendar_query,calendar_query,temmuz ayı toplantı takvimi,tr
6124,9036,calendar_remove,calendar_remove,bugün tüm etkinlikleri iptal et ve beni meşgul olarak işaretle,tr
6125,9037,calendar_remove,calendar_remove,bugün için kalan tüm takvim etkinliklerini temizlendi olarak işaretle,tr
6126,9038,calendar_remove,calendar_remove,izmir'deki toplantıyı kaldır,tr
6127,9039,calendar_remove,calendar_remove,üç temmuz evliliği sil,tr
6128,9041,calendar_remove,calendar_remove,doğum günü partisini sil,tr
6129,9044,alarm_set,alarm_set,salı öğleden sonra beş için alarm kur,tr
6130,9045,alarm_set,alarm_set,salı akşam beşde alarm çal,tr
6131,9046,calendar_remove,calendar_remove,yirmisinin olduğu hafta için tüm etüt etkinlikleri sil,tr
6132,9047,calendar_remove,calendar_remove,yirmi dokuzu günümü temizle,tr
6133,9048,calendar_remove,calendar_remove,bu hafta sonu tıbbi randevuları iptal et,tr
6134,9050,calendar_set,calendar_set,ahmet'in düğününü salı için takvimime ekle,tr
6135,9052,calendar_set,calendar_set,etkinlik takvimi cananın düğünü salı,tr
6136,9055,calendar_set,calendar_set,salı günü melike ile bir toplantı için bir anımsatıcı yap,tr
6137,9056,calendar_set,calendar_set,alexa salı günü mona ile yapacağım toplantı için bir etkinlik hatırlatıcı oluştur,tr
6138,9057,calendar_set,calendar_set,etkinlik sırasında bana hatırlat,tr
6139,9058,calendar_set,calendar_set,bana etkinliğin ne zaman olduğunu söyle,tr
6140,9060,calendar_query,calendar_query,şu an aktif olarak hangi hatırlatmalarım var,tr
6141,9063,calendar_set,calendar_set,yirmi iki haziranda ahmet'in doğum gününü takvime ekle,tr
6142,9064,calendar_set,calendar_set,tekrarlayan bir takvim etkinliği ayarla,tr
6143,9066,calendar_query,calendar_query,yedi nisanda maçım var mı,tr
6144,9068,calendar_query,calendar_query,haftaya randevum var mı,tr
6145,9070,calendar_set,calendar_set,on beşinde toplantı başlamadan önce bana haber ver,tr
6146,9071,calendar_set,calendar_set,toplantı için bildirim ayarla,tr
6147,9072,calendar_query,calendar_query,bugünkü programımı göster,tr
6148,9073,calendar_remove,calendar_remove,şu etkinliği takvimden kaldır,tr
6149,9075,calendar_query,calendar_query,bana programdan bahset,tr
6150,9076,calendar_query,calendar_query,bana programı ver,tr
6151,9077,general_quirky,general_quirky,boş vakit istiyorum,tr
6152,9078,calendar_set,calendar_set,yarın annemin doğum günü,tr
6153,9079,calendar_set,calendar_set,gelecek ay erkek kardeşimin doğum günü,tr
6154,9080,calendar_remove,calendar_remove,bugün tüm toplantıları iptal et,tr
6155,9081,calendar_set,calendar_set,yarından sonraki gün tüm toplantılara rehberlik edeceğim,tr
6156,9083,calendar_remove,calendar_remove,etkinlikteki tüm ayrıntıları sil,tr
6157,9084,calendar_set,calendar_set,ofiste sabah on bire bir toplantı ekle,tr
6158,9085,calendar_set,calendar_set,perşembe günü öğleden sonra ikide bir editörler toplantısı için hatırlatma istiyorum,tr
6159,9086,calendar_set,calendar_set,pazar günü kiliseden sonra kadınlar kulübüyle bir araya gelmem için bana bir hatırlatma ayarla,tr
6160,9087,calendar_set,calendar_set,çarşamba günü sabah saat yedide bir yemek yarışmasına katılmam gerekiyor bunu kaydet ve bir hatırlatma ayarla,tr
6161,9089,calendar_remove,calendar_remove,bu ay için programımı temizle,tr
6162,9090,calendar_remove,calendar_remove,takvimdeki tüm etkinlikleri sil,tr
6163,9091,calendar_remove,calendar_remove,oll takvimdeki tüm etkinlikleri temizle,tr
6164,9092,calendar_remove,calendar_remove,takvimdeki tüm etkinlikleri resetle,tr
6165,9093,calendar_remove,calendar_remove,takvimde mart ayına ait tüm etkinlikleri temizle,tr
6166,9094,calendar_remove,calendar_remove,yirmi bir martta ali ile planlanan toplantıyı sil,tr
6167,9096,calendar_set,calendar_set,takvimlerdeki tüm etkinliklerle ilgili hatırlatma yap,tr
6168,9099,calendar_remove,calendar_remove,takvimime on iki şubat saat on iki sabah dokuz için eklediğim doktor randevusu nu kaldır,tr
6169,9100,calendar_remove,calendar_remove,on iki şubattaki doktor randevumu sil,tr
6170,9101,calendar_remove,calendar_remove,takvimimde on iki şubat sabah dokuzdaki doktor randevumu kaldır,tr
6171,9102,calendar_query,calendar_query,gelecek pazartesi öğleden sonra bir için planlanmış bir şeyim var mı,tr
6172,9104,calendar_query,calendar_query,cumartesi için ayarlanmış bir randevu var mıydı,tr
6173,9105,calendar_remove,calendar_remove,lütfen tüm takvim etkinliklerimi temizle,tr
6174,9106,calendar_remove,calendar_remove,lütfen takvimimi ilk güne sıfırla,tr
6175,9108,calendar_query,calendar_query,üç hazirandaki tarkan konserinde kaç tane farklı müzik grubu performansı olacak,tr
6176,9109,calendar_set,calendar_set,yirmi beş mart'a fuar takvim notu yap,tr
6177,9111,calendar_set,calendar_set,j.,tr
6178,9113,alarm_set,alarm_set,on kez tekrarlanan bu etkinlik hatırlatıcısı için alarm kur,tr
6179,9115,calendar_query,calendar_query,proje toplantım kaçta,tr
6180,9117,calendar_set,calendar_set,lütfen takvimimdeki etkinlik hakkında beni bilgilendirebilir misin,tr
6181,9118,calendar_query,calendar_query,birkaç gün sonraki toplantılarımı bildir,tr
6182,9119,calendar_query,calendar_query,birkaç gün boyunca toplantılar hakkında beni bilgilendir,tr
6183,9120,calendar_query,calendar_query,bana belli bir zaman dilimindeki toplantıları söyle,tr
